ID,STATUS
5059974,C
5059975,X
5059976,0
5059977,C
5059978,0
5059979,C
5059980,C
5059981,C
5059983,X
5059984,C
5059985,0
5059986,X
5059987,C
5059988,0
5059991,0
5059995,C
5059996,0
5059998,C
5059999,0
5060000,0
5060001,X
5060002,1
5060006,0
5060007,C
5060008,C
5060009,0
5060010,C
5060015,0
5060016,C
5060017,0
5060018,0
5060019,0
5060020,C
5060021,C
5060022,C
5060023,C
5060024,X
5060025,0
5060026,0
5060027,0
5060028,C
5060029,X
5060030,C
5060031,X
5060032,C
5060033,C
5060034,0
5060035,0
5060036,C
5060037,X
5060038,X
5060039,C
5060040,C
5060041,C
5060042,C
5060043,0
5060044,C
5060045,C
5060046,C
5060047,0
5060048,0
5060049,0
5060050,X
5060051,X
5060054,C
5060055,C
5060056,C
5060058,C
5060059,X
5060060,0
5060061,0
5060062,C
5060063,C
5060064,C
5060065,C
5060067,X
5060068,X
5060071,C
5060074,X
5060077,C
5060078,C
5060081,C
5060082,0
5060084,X
5060086,X
5060087,X
5060088,X
5060089,X
5060093,X
5060095,0
5060099,0
5060100,C
5060102,0
5060103,C
5060104,0
5060105,0
5060106,X
5060107,0
5060108,C
5060109,C
5060110,X
5060111,0
5060112,X
5060113,X
5060114,X
5060115,C
5060116,0
5060117,X
5060118,X
5060121,C
5060122,C
5060123,0
5060124,0
5060127,C
5060128,C
5060129,0
5060130,C
5060131,X
5060133,X
5060134,C
5060135,C
5060136,C
5060137,X
5060138,X
5060139,0
5060140,X
5060141,C
5060142,0
5060143,0
5060144,0
5060145,X
5060146,X
5060147,X
5060148,X
5060149,0
5060152,C
5060156,0
5060157,0
5060158,C
5060160,X
5060161,X
5060162,X
5060163,0
5060164,0
5060165,0
5060168,C
5060169,C
5060170,0
5060171,0
5060172,0
5060173,0
5060176,0
5060177,0
5060178,C
5060179,C
5060182,X
5060183,X
5060184,C
5060185,X
5060187,C
5060188,X
5060189,X
5060192,X
5060193,0
5060194,0
5060196,C
5060197,C
5060198,C
5060202,C
5060203,C
5060204,C
5060205,C
5060206,C
5060207,C
5060208,0
5060209,0
5060210,C
5060211,C
5060212,C
5060213,0
5060217,0
5060218,C
5060219,X
5060220,0
5060221,C
5060222,X
5060223,0
5060224,C
5060225,C
5060226,C
5060227,0
5060228,0
5060229,1
5060230,0
5060231,C
5060232,0
5060233,X
5060234,X
5060235,X
5060236,C
5060237,C
5060238,0
5060241,C
5060242,0
5060243,X
5060248,C
5060249,C
5060250,X
5060252,X
5060253,0
5060259,C
5060260,0
5060264,C
5060265,C
5060266,C
5060267,C
5060268,C
5060272,C
5060273,C
5060274,C
5060277,0
5060283,0
5060284,C
5060286,C
5060287,0
5060288,X
5060290,0
5060291,C
5060292,C
5060293,X
5060294,C
5060295,X
5060296,C
5060297,C
5060298,X
5060299,C
5060300,X
5060301,X
5060304,C
5060305,X
5060306,C
5060307,C
5060308,C
5060310,0
5060311,0
5060312,C
5060313,X
5060314,X
5060316,X
5060317,0
5060318,X
5060319,C
5060321,C
5060323,0
5060326,0
5060327,C
5060328,X
5060329,X
5060330,C
5060334,X
5060336,0
5060337,0
5060338,0
5060339,C
5060341,X
5060342,C
5060344,C
5060347,0
5060349,0
5060350,C
5060352,C
5060353,C
5060354,C
5060355,C
5060356,C
5060357,0
5060358,X
5060359,X
5060360,X
5060361,X
5060366,0
5060368,0
5060372,0
5060373,0
5060374,X
5060375,C
5060377,X
5060379,X
5060380,X
5060381,X
5060387,C
5060388,C
5060390,X
5060391,X
5060392,C
5060393,C
5060394,X
5060395,C
5060396,C
5060399,X
5060401,C
5060402,C
5060403,C
5060404,0
5060405,C
5060406,C
5060407,C
5060408,X
5060409,C
5060410,0
5060411,X
5060412,C
5060413,C
5060414,C
5060415,C
5060416,C
5060417,C
5060418,C
5060419,C
5060423,C
5060425,X
5060428,C
5060431,0
5060432,X
5060433,C
5060434,X
5060435,C
5060437,X
5060438,0
5060439,0
5060440,C
5060441,X
5060442,0
5060443,C
5060444,C
5060445,C
5060446,C
5060449,C
5060450,C
5060451,X
5060452,C
5060453,1
5060454,5
5060456,0
5060457,C
5060459,C
5060460,C
5060461,X
5060462,X
5060463,X
5060464,X
5060466,0
5060468,0
5060469,C
5060473,X
5060474,X
5060475,X
5060476,0
5060477,C
5060478,X
5060479,C
5060480,C
5060481,0
5060482,0
5060483,C
5060484,C
5060485,C
5060486,0
5060487,C
5060488,C
5060489,0
5060490,C
5060491,C
5060492,X
5060493,C
5060494,0
5060495,X
5060496,C
5060497,X
5060498,C
5060499,C
5060500,C
5060502,X
5060506,0
5060507,0
5060508,0
5060510,C
5060511,C
5060512,0
5060513,0
5060518,X
5060521,C
5060523,C
5060524,C
5060525,C
5060526,C
5060527,X
5060529,C
5060534,C
5060536,X
5060537,0
5060538,X
5060539,0
5060541,X
5060542,X
5060544,C
5060545,C
5060546,C
5060547,0
5060548,0
5060549,0
5060551,C
5060552,0
5060555,C
5060556,C
5060558,X
5060559,C
5060560,C
5060561,C
5060562,C
5060563,C
5060564,X
5060566,C
5060568,0
5060569,C
5060570,X
5060571,X
5060573,X
5060574,X
5060575,X
5060580,X
5060582,C
5060583,0
5060584,0
5060585,0
5060588,C
5060589,C
5060590,0
5060591,C
5060592,5
5060593,C
5060594,C
5060595,X
5060596,C
5060597,C
5060598,X
5060599,0
5060600,X
5060601,C
5060602,C
5060603,0
5060604,X
5060605,C
5060607,X
5060608,X
5060612,X
5060613,0
5060614,0
5060617,C
5060618,C
5060619,C
5060620,X
5060621,1
5060622,X
5060623,X
5060625,C
5060628,C
5060629,C
5060630,C
5060631,0
5060632,C
5060633,C
5060634,C
5060635,X
5060636,C
5060637,C
5060639,X
5060641,C
5060642,0
5060643,X
5060644,X
5060645,X
5060646,C
5060647,X
5060648,0
5060652,C
5060653,C
5060655,0
5060657,C
5060658,C
5060659,C
5060663,C
5060664,C
5060666,C
5060668,C
5060672,C
5060673,0
5060674,C
5060675,C
5060680,C
5060683,X
5060684,1
5060685,C
5060686,C
5060687,C
5060688,C
5060689,C
5060693,0
5060694,X
5060695,0
5060696,C
5060697,C
5060698,0
5060699,X
5060700,C
5060701,X
5060702,C
5060703,X
5060704,0
5060705,C
5060706,C
5060707,C
5060708,C
5060709,C
5060710,X
5060711,X
5060712,C
5060713,C
5060714,C
5060715,0
5060716,C
5060717,C
5060718,C
5060719,X
5060720,0
5060721,C
5060722,0
5060723,X
5060729,X
5060730,X
5060732,C
5060734,0
5060735,0
5060738,X
5060739,0
5060743,C
5060744,C
5060745,C
5060746,X
5060747,X
5060749,X
5060750,C
5060751,X
5060752,X
5060753,0
5060754,0
5060755,X
5060756,0
5060757,0
5060758,X
5060759,C
5060760,C
5060761,1
5060762,X
5060763,X
5060764,X
5060765,X
5060766,C
5060767,X
5060772,C
5060773,0
5060774,C
5060778,C
5060779,C
5060780,C
5060782,0
5060783,0
5060784,0
5060785,0
5060788,X
5060789,C
5060790,C
5060791,X
5060794,C
5060795,C
5060796,C
5060797,C
5060798,C
5060799,X
5060802,C
5060803,C
5060804,C
5060805,C
5060806,C
5060807,X
5060808,0
5060809,0
5060810,C
5060811,C
5060812,C
5060814,C
5060815,C
5060818,C
5060819,C
5060820,C
5060821,C
5060822,C
5060823,C
5060824,X
5060825,0
5060826,1
5060827,0
5060828,X
5060829,0
5060830,X
5060831,X
5060832,0
5060833,0
5060834,C
5060835,C
5060836,C
5060837,X
5060838,X
5060839,X
5060840,X
5060841,X
5060842,X
5060843,X
5060846,X
5060847,0
5060849,0
5060850,0
5060852,C
5060854,X
5060855,C
5060856,C
5060858,C
5060859,C
5060860,C
5060861,C
5060862,C
5060863,C
5060864,C
5060865,C
5060866,C
5060867,C
5060868,C
5060869,C
5060870,C
5060871,C
5060873,0
5060876,0
5060877,C
5060878,X
5060879,C
5060882,X
5060883,X
5060885,X
5060886,C
5060887,C
5060888,C
5060889,X
5060890,C
5060891,0
5060892,0
5060894,C
5060895,X
5060896,C
5060897,C
5060898,C
5060899,X
5060900,X
5060903,X
5060904,X
5060905,C
5060906,0
5060908,C
5060909,C
5060910,0
5060911,0
5060912,C
5060913,X
5060917,X
5060918,C
5060919,C
5060920,0
5060921,0
5060922,0
5060923,C
5060924,C
5060925,C
5060926,0
5060927,C
5060928,C
5060929,0
5060930,0
5060933,C
5060939,X
5060940,0
5060941,0
5060944,X
5060945,X
5060947,0
5060948,C
5060949,C
5060950,X
5060951,X
5060952,X
5060955,X
5060957,C
5060958,X
5060961,C
5060963,0
5060964,C
5060969,X
5060970,X
5060972,C
5060973,C
5060974,0
5060975,X
5060976,0
5060978,C
5060979,X
5060980,C
5060981,C
5060982,X
5060983,X
5060986,C
5060991,0
5060992,0
5060994,C
5060995,C
5060996,C
5060997,X
5061000,0
5061001,0
5061002,0
5061003,C
5061006,C
5061007,C
5061008,C
5061009,X
5061010,0
5061011,C
5061012,C
5061014,C
5061015,X
5061016,C
5061017,C
5061018,C
5061019,C
5061020,C
5061021,X
5061022,X
5061023,C
5061024,C
5061026,C
5061027,0
5061028,C
5061029,C
5061030,C
5061031,C
5061032,C
5061033,C
5061034,X
5061035,C
5061036,0
5061037,0
5061038,C
5061040,C
5061041,C
5061042,C
5061045,C
5061046,C
5061050,0
5061052,C
5061054,C
5061055,X
5061056,0
5061057,X
5061058,X
5061060,C
5061061,C
5061062,C
5061063,C
5061065,C
5061066,C
5061067,0
5061068,X
5061069,0
5061070,X
5061072,X
5061073,X
5061074,X
5061075,C
5061076,C
5061077,X
5061078,0
5061080,0
5061081,0
5061082,0
5061083,0
5061084,X
5061085,C
5061086,C
5061087,0
5061088,C
5061089,C
5061090,C
5061091,C
5061094,X
5061095,0
5061100,X
5061101,C
5061102,C
5061103,0
5061106,0
5061107,0
5061108,C
5061109,0
5061111,0
5061113,C
5061114,X
5061115,C
5061116,C
5061117,X
5061120,C
5061121,C
5061122,C
5061123,C
5061126,C
5061128,0
5061129,0
5061130,0
5061131,C
5061132,X
5061133,X
5061135,X
5061136,X
5061137,X
5061139,C
5061140,X
5061141,C
5061142,C
5061143,0
5061144,C
5061145,C
5061146,C
5061147,C
5061148,C
5061152,X
5061153,X
5061154,C
5061156,C
5061157,C
5061160,C
5061161,X
5061162,0
5061165,C
5061167,C
5061169,0
5061170,C
5061171,C
5061172,C
5061173,C
5061174,C
5061175,C
5061178,C
5061179,C
5061181,C
5061182,X
5061183,0
5061184,0
5061185,C
5061186,C
5061189,0
5061190,C
5061192,C
5061193,C
5061194,C
5061195,C
5061196,X
5061197,X
5061198,X
5061199,0
5061200,0
5061201,C
5061207,0
5061210,0
5061211,0
5061212,0
5061213,0
5061215,X
5061219,0
5061220,C
5061221,C
5061222,X
5061223,0
5061224,X
5061225,0
5061226,C
5061229,C
5061230,C
5061231,C
5061232,C
5061233,X
5061234,C
5061235,C
5061236,0
5061237,C
5061238,C
5061239,C
5061240,C
5061241,C
5061242,C
5061243,C
5061244,C
5061245,C
5061246,C
5061247,C
5061248,C
5061249,C
5061250,C
5061251,C
5061252,X
5061253,X
5061254,C
5061255,C
5061256,0
5061257,0
5061258,C
5061259,0
5061260,C
5061261,X
5061263,0
5061264,C
5061265,X
5061266,C
5061267,0
5061268,0
5061270,C
5061271,C
5061272,C
5061273,0
5061274,X
5061275,C
5061276,X
5061277,C
5061278,C
5061279,X
5061280,X
5061281,C
5061282,C
5061283,0
5061286,C
5061287,C
5061288,C
5061290,1
5061291,X
5061292,0
5061293,C
5061294,C
5061296,C
5061297,0
5061298,0
5061300,C
5061301,C
5061302,C
5061303,0
5061304,C
5061305,C
5061306,C
5061307,C
5061308,X
5061311,C
5061312,C
5061313,C
5061314,X
5061315,X
5061316,C
5061317,0
5061320,X
5061321,0
5061322,C
5061323,C
5061324,C
5061330,X
5061332,0
5061333,0
5061334,C
5061335,C
5061336,C
5061337,C
5061338,C
5061339,X
5061340,0
5061344,C
5061346,C
5061347,0
5061349,C
5061351,0
5061352,X
5061353,0
5061354,0
5061355,C
5061356,C
5061357,0
5061358,C
5061359,0
5061360,C
5061361,X
5061362,C
5061363,X
5061364,C
5061365,C
5061368,C
5061369,C
5061370,0
5061371,C
5061372,C
5061376,X
5061377,C
5061378,0
5061379,C
5061381,0
5061382,X
5061383,0
5061384,0
5061385,C
5061386,C
5061388,C
5061389,X
5061390,C
5061391,X
5061392,C
5061393,C
5061394,C
5061396,X
5061397,X
5061398,0
5061399,C
5061400,C
5061401,0
5061402,C
5061403,0
5061404,X
5061405,0
5061409,X
5061410,C
5061411,C
5061412,0
5061413,0
5061414,C
5061415,0
5061416,0
5061417,0
5061418,C
5061419,X
5061421,C
5061422,0
5061423,0
5061424,C
5061427,C
5061428,0
5061429,X
5061430,C
5061431,0
5061432,C
5061433,C
5061434,C
5061435,C
5061436,C
5061437,C
5061438,C
5061439,C
5061440,C
5061441,C
5061442,C
5061443,C
5061449,C
5061450,C
5061452,0
5061455,C
5061456,C
5061457,0
5061458,0
5061459,C
5061460,C
5061461,C
5061462,C
5061463,C
5061467,1
5061469,0
5061470,0
5061471,X
5061472,C
5061473,0
5061474,0
5061475,0
5061476,0
5061477,C
5061478,C
5061479,C
5061481,C
5061482,C
5061483,C
5061484,C
5061485,C
5061486,0
5061488,C
5061489,C
5061493,C
5061494,X
5061495,0
5061496,0
5061497,C
5061498,C
5061499,C
5061500,C
5061501,C
5061503,C
5061504,C
5061505,C
5061506,C
5061507,X
5061508,0
5061509,C
5061510,0
5061512,0
5061513,0
5061514,X
5061517,C
5061518,0
5061519,X
5061520,X
5061521,C
5061522,C
5061523,0
5061525,0
5061526,C
5061527,C
5061528,C
5061530,0
5061531,X
5061532,0
5061533,X
5061535,0
5061536,0
5061538,C
5061547,X
5061548,0
5061549,X
5061551,X
5061552,0
5061553,0
5061554,X
5061555,C
5061556,C
5061557,C
5061558,C
5061559,C
5061560,X
5061561,C
5061562,X
5061563,X
5061564,C
5061565,C
5061566,C
5061567,0
5061568,C
5061569,X
5061570,0
5061571,C
5061572,C
5061578,C
5061579,X
5061580,0
5061581,X
5061582,C
5061586,C
5061587,0
5061588,0
5061589,C
5061590,C
5061593,X
5061594,0
5061595,0
5061596,C
5061598,C
5061599,C
5061601,0
5061602,0
5061603,X
5061604,0
5061607,C
5061608,0
5061609,X
5061610,X
5061611,C
5061612,C
5061613,C
5061614,C
5061615,C
5061618,0
5061619,C
5061620,0
5061621,C
5061622,C
5061623,C
5061624,C
5061625,X
5061626,X
5061627,0
5061628,C
5061629,0
5061630,X
5061631,X
5061632,C
5061633,X
5061636,C
5061637,C
5061638,C
5061639,C
5061640,C
5061641,0
5061642,0
5061644,C
5061645,C
5061646,C
5061647,C
5061648,C
5061649,C
5061650,1
5061651,X
5061652,C
5061653,X
5061654,0
5061655,X
5061656,C
5061657,X
5061658,X
5061659,0
5061660,0
5061661,C
5061662,C
5061663,X
5061664,C
5061665,C
5061666,C
5061667,X
5061668,X
5061669,C
5061670,C
5061671,X
5061672,X
5061673,0
5061676,C
5061677,C
5061678,C
5061679,X
5061680,C
5061681,0
5061682,0
5061683,0
5061684,C
5061685,C
5061687,C
5061688,C
5061689,X
5061690,0
5061691,5
5061692,0
5061693,X
5061694,C
5061695,C
5061696,C
5061697,C
5061698,X
5061699,C
5061700,C
5061701,C
5061702,C
5061703,0
5061704,0
5061705,X
5061706,C
5061707,C
5061712,C
5061713,0
5061714,1
5061715,0
5061716,C
5061718,X
5061719,X
5061720,X
5061721,C
5061722,C
5061723,C
5061724,C
5061725,C
5061726,C
5061732,X
5061733,X
5061738,C
5061739,X
5061740,C
5061741,C
5061742,X
5061743,C
5061744,C
5061745,C
5061746,1
5061747,X
5061748,C
5061749,C
5061753,C
5061755,C
5061758,0
5061759,0
5061761,X
5061762,C
5061767,C
5061768,X
5061769,0
5061770,C
5061773,C
5061774,0
5061778,C
5061780,C
5061781,X
5061782,C
5061783,C
5061784,C
5061785,X
5061786,C
5061787,0
5061788,0
5061789,0
5061790,C
5061791,C
5061792,0
5061793,C
5061794,X
5061795,C
5061796,C
5061797,C
5061798,C
5061799,C
5061800,C
5061801,0
5061802,0
5061803,0
5061804,0
5061807,X
5061808,C
5061809,C
5061810,C
5061812,C
5061816,0
5061817,0
5061821,X
5061822,0
5061823,0
5061824,0
5061828,C
5061829,X
5061830,C
5061831,0
5061832,0
5061835,C
5061837,C
5061838,C
5061839,0
5061840,C
5061841,C
5061842,C
5061843,C
5061844,C
5061845,C
5061846,0
5061847,0
5061848,C
5061849,C
5061850,X
5061851,C
5061854,C
5061855,0
5061856,0
5061857,0
5061858,C
5061859,0
5061860,C
5061861,1
5061862,C
5061865,C
5061866,C
5061867,X
5061868,0
5061870,0
5061871,0
5061872,C
5061873,C
5061874,X
5061875,0
5061876,C
5061877,C
5061878,0
5061880,X
5061883,X
5061885,X
5061887,C
5061888,C
5061889,C
5061890,C
5061891,C
5061892,C
5061893,C
5061896,X
5061897,X
5061898,0
5061899,0
5061900,0
5061901,C
5061906,X
5061907,X
5061908,C
5061909,C
5061910,X
5061911,C
5061912,C
5061913,C
5061914,0
5061916,C
5061917,0
5061918,0
5061919,X
5061920,C
5061921,X
5061922,C
5061923,C
5061925,C
5061926,C
5061927,C
5061928,X
5061929,X
5061930,0
5061933,C
5061934,C
5061935,C
5061939,C
5061940,C
5061941,C
5061942,C
5061943,X
5061944,0
5061945,0
5061946,C
5061948,C
5061949,0
5061950,X
5061951,X
5061952,0
5061953,X
5061954,C
5061955,C
5061956,C
5061957,C
5061958,0
5061959,0
5061960,C
5061961,C
5061962,C
5061963,C
5061965,C
5061966,C
5061967,X
5061968,X
5061970,C
5061972,C
5061973,C
5061974,C
5061975,C
5061976,C
5061977,C
5061978,C
5061979,C
5061980,0
5061981,0
5061982,C
5061983,C
5061984,C
5061985,C
5061986,C
5061987,C
5061988,0
5061989,X
5061990,0
5061991,0
5061992,C
5061993,C
5061994,C
5061995,C
5061996,C
5061997,C
5061998,X
5061999,0
5062000,0
5062001,X
5062005,C
5062006,C
5062007,C
5062008,0
5062011,0
5062016,X
5062017,X
5062019,0
5062020,0
5062023,C
5062024,C
5062025,C
5062026,C
5062027,C
5062029,0
5062030,0
5062031,C
5062032,0
5062033,0
5062034,C
5062035,C
5062037,C
5062038,0
5062039,C
5062040,C
5062041,C
5062042,C
5062043,C
5062044,C
5062045,X
5062051,C
5062052,X
5062056,X
5062057,0
5062058,0
5062059,C
5062060,C
5062062,0
5062063,C
5062064,C
5062065,0
5062066,C
5062067,C
5062068,0
5062069,C
5062071,C
5062072,C
5062073,C
5062074,X
5062075,0
5062077,0
5062078,C
5062079,0
5062080,C
5062081,C
5062082,0
5062083,X
5062084,C
5062085,C
5062086,X
5062087,0
5062088,0
5062089,X
5062090,X
5062091,X
5062092,C
5062093,0
5062094,X
5062095,X
5062096,C
5062098,C
5062100,C
5062102,C
5062103,X
5062104,0
5062105,C
5062106,C
5062107,C
5062110,C
5062111,0
5062112,0
5062113,C
5062114,C
5062115,C
5062116,X
5062117,C
5062119,0
5062120,C
5062121,0
5062122,0
5062123,0
5062124,0
5062125,C
5062126,0
5062127,C
5062128,C
5062129,X
5062130,0
5062131,C
5062132,0
5062136,X
5062137,C
5062138,0
5062139,X
5062140,C
5062141,X
5062142,0
5062143,1
5062144,C
5062145,0
5062146,X
5062149,0
5062150,X
5062151,X
5062153,0
5062154,0
5062155,C
5062156,C
5062157,X
5062159,0
5062160,X
5062161,0
5062162,0
5062163,1
5062165,X
5062166,C
5062167,C
5062168,0
5062169,C
5062170,C
5062171,C
5062173,C
5062174,X
5062175,0
5062176,C
5062177,X
5062178,X
5062181,C
5062182,C
5062183,C
5062184,C
5062185,C
5062186,C
5062187,C
5062188,C
5062189,0
5062190,C
5062195,C
5062197,C
5062198,C
5062199,C
5062201,C
5062205,X
5062206,0
5062208,X
5062209,0
5062210,0
5062211,0
5062212,C
5062213,C
5062214,X
5062215,C
5062217,0
5062218,X
5062219,C
5062220,0
5062221,C
5062222,C
5062223,X
5062224,C
5062225,C
5062226,C
5062227,C
5062232,C
5062233,C
5062234,X
5062236,C
5062237,C
5062240,X
5062241,C
5062242,C
5062243,C
5062244,0
5062245,0
5062246,0
5062247,1
5062248,C
5062249,C
5062250,C
5062251,C
5062252,C
5062254,C
5062255,C
5062256,C
5062257,C
5062259,C
5062260,C
5062265,0
5062266,0
5062267,0
5062268,X
5062270,X
5062271,0
5062272,0
5062273,C
5062278,0
5062279,C
5062280,C
5062281,0
5062282,X
5062283,C
5062284,C
5062285,C
5062286,X
5062287,0
5062288,C
5062290,C
5062291,C
5062292,C
5062293,C
5062294,C
5062295,C
5062296,X
5062297,C
5062298,X
5062299,C
5062300,C
5062301,C
5062302,0
5062303,0
5062304,C
5062305,C
5062306,C
5062307,C
5062308,C
5062309,0
5062310,0
5062311,0
5062312,C
5062313,C
5062314,C
5062315,0
5062316,C
5062317,X
5062318,X
5062319,0
5062320,C
5062321,C
5062322,C
5062323,C
5062326,C
5062327,1
5062328,C
5062329,C
5062330,0
5062331,C
5062332,C
5062333,C
5062334,C
5062335,C
5062336,C
5062337,C
5062338,C
5062339,C
5062341,C
5062342,0
5062343,C
5062345,C
5062346,X
5062347,0
5062348,X
5062349,0
5062350,0
5062351,0
5062353,X
5062356,C
5062358,0
5062359,0
5062362,C
5062363,C
5062364,X
5062365,0
5062366,X
5062367,C
5062368,0
5062369,C
5062370,C
5062371,C
5062374,0
5062375,0
5062380,C
5062381,C
5062382,C
5062387,0
5062388,C
5062389,0
5062390,C
5062391,C
5062392,C
5062394,0
5062396,C
5062397,C
5062398,X
5062399,0
5062400,C
5062401,C
5062402,C
5062403,C
5062404,X
5062405,C
5062406,X
5062407,C
5062408,C
5062409,C
5062410,C
5062411,0
5062413,X
5062414,C
5062415,C
5062416,C
5062417,C
5062418,C
5062419,C
5062420,C
5062421,C
5062424,X
5062425,C
5062426,C
5062427,0
5062428,C
5062435,C
5062436,C
5062438,0
5062439,0
5062440,C
5062441,C
5062443,C
5062444,C
5062445,C
5062446,C
5062447,C
5062448,C
5062451,0
5062452,X
5062453,C
5062454,C
5062456,C
5062457,0
5062458,0
5062459,0
5062460,0
5062461,0
5062462,C
5062465,C
5062466,C
5062467,C
5062468,C
5062469,C
5062471,C
5062472,C
5062473,C
5062474,C
5062475,X
5062478,C
5062479,C
5062480,C
5062481,C
5062483,C
5062484,1
5062485,X
5062488,X
5062490,C
5062491,C
5062492,0
5062493,0
5062494,X
5062495,C
5062496,0
5062497,C
5062500,C
5062501,C
5062502,C
5062503,C
5062504,C
5062505,X
5062506,0
5062507,X
5062508,0
5062510,C
5062511,C
5062514,C
5062515,C
5062516,C
5062517,C
5062518,C
5062519,0
5062520,0
5062521,0
5062522,C
5062523,C
5062525,C
5062526,C
5062527,C
5062528,C
5062531,C
5062532,C
5062533,C
5062534,X
5062535,C
5062536,0
5062537,C
5062538,X
5062539,0
5062540,C
5062542,C
5062544,C
5062547,C
5062548,C
5062550,0
5062551,X
5062552,0
5062553,C
5062554,C
5062555,C
5062556,C
5062557,C
5062558,C
5062560,C
5062561,C
5062562,X
5062563,X
5062564,C
5062565,X
5062566,C
5062568,C
5062569,C
5062573,C
5062574,C
5062576,0
5062577,0
5062578,C
5062582,C
5062583,C
5062584,0
5062585,0
5062586,X
5062587,0
5062590,X
5062591,X
5062592,X
5062593,C
5062594,0
5062595,X
5062596,X
5062599,C
5062600,C
5062601,C
5062602,0
5062604,X
5062605,C
5062606,C
5062607,C
5062608,C
5062609,0
5062615,C
5062618,C
5062619,X
5062621,X
5062622,C
5062623,X
5062628,X
5062629,X
5062630,C
5062631,X
5062632,C
5062635,0
5062636,C
5062637,C
5062639,C
5062640,C
5062645,X
5062646,0
5062649,C
5062651,C
5062652,0
5062653,X
5062654,C
5062655,C
5062656,C
5062657,C
5062658,0
5062659,0
5062660,X
5062661,0
5062662,X
5062663,X
5062668,C
5062669,C
5062670,X
5062671,0
5062672,C
5062673,C
5062674,C
5062676,C
5062678,C
5062679,C
5062680,X
5062683,X
5062685,0
5062686,C
5062687,X
5062688,X
5062689,X
5062690,0
5062691,X
5062695,C
5062698,X
5062699,0
5062704,C
5062705,C
5062706,C
5062708,0
5062709,X
5062710,0
5062711,C
5062721,C
5062723,0
5062726,0
5062727,C
5062734,C
5062737,X
5062739,0
5062741,C
5062743,0
5062744,0
5062745,0
5062749,C
5062750,0
5062754,X
5062755,C
5062756,C
5065313,C
5065314,C
5065315,C
5065316,C
5065320,C
5065321,X
5065323,0
5065333,C
5065335,C
5065336,0
5065337,X
5065338,C
5065339,0
5065346,0
5065348,C
5065349,X
5065350,C
5065351,C
5065352,0
5065354,C
5065355,C
5065356,C
5065357,C
5065358,C
5065360,C
5065366,C
5065367,C
5065368,0
5065369,0
5065372,0
5065375,C
5065376,C
5065377,0
5065379,0
5065380,C
5065381,0
5065384,0
5065385,X
5065387,0
5065389,C
5065390,0
5065391,0
5065392,0
5065395,X
5065396,C
5065397,C
5065398,X
5065400,C
5065402,X
5065406,X
5065407,C
5065411,0
5065413,X
5065414,0
5065415,C
5065416,0
5065419,C
5065420,C
5065421,C
5065422,X
5065424,X
5065427,X
5065428,X
5065429,0
5065432,0
5065437,C
5065438,C
5065439,X
5065441,C
5065442,0
5065444,0
5065447,0
5065451,0
5065452,C
5065454,C
5065461,X
5065462,X
5065465,C
5065474,C
5065479,X
5065480,X
5065484,0
5065485,C
5065487,0
5065490,C
5065492,0
5065494,C
5065497,C
5065499,C
5065500,C
5065501,C
5065502,0
5065503,C
5065504,C
5065505,C
5065506,C
5065507,C
5065508,C
5065510,C
5065513,C
5065515,C
5065516,0
5065517,X
5065520,C
5065528,X
5065534,X
5065540,X
5065541,X
5065542,0
5065544,C
5065548,1
5065549,0
5065551,0
5065553,C
5065556,X
5065559,0
5065563,0
5065566,C
5065568,0
5065569,C
5065570,0
5065572,0
5065573,C
5065574,0
5065575,X
5065579,C
5065581,C
5065583,X
5065585,C
5065586,C
5065587,0
5065591,0
5065592,C
5065594,X
5065597,X
5065598,C
5065599,X
5065601,0
5065602,0
5065606,0
5065607,X
5065608,0
5065609,C
5065611,0
5065614,0
5065617,0
5065618,C
5065621,0
5065623,C
5065624,C
5065626,X
5065628,0
5065629,X
5065630,X
5065631,X
5065632,0
5065635,0
5065637,C
5065639,0
5065641,0
5065642,0
5065646,0
5065648,0
5065649,C
5065650,C
5065651,X
5065654,C
5065655,C
5065656,C
5065657,0
5065659,0
5065660,0
5065661,0
5065665,X
5065667,X
5065672,C
5065673,C
5065674,X
5065675,1
5065676,X
5065685,X
5065686,0
5065688,0
5065689,0
5065700,0
5065702,C
5065703,C
5065704,C
5065705,0
5065707,C
5065709,C
5065711,C
5065715,0
5065721,X
5065722,X
5065723,C
5065725,X
5065727,X
5065728,X
5065729,C
5065730,X
5065731,X
5065732,0
5065734,C
5065736,0
5065739,0
5065740,C
5065742,C
5065744,0
5065746,C
5065747,C
5065748,X
5065749,C
5065750,C
5065751,C
5065752,0
5065753,0
5065754,C
5065755,C
5065756,C
5065757,C
5065758,C
5065759,C
5065761,C
5065762,0
5065765,C
5065766,C
5065767,X
5065768,C
5065770,X
5065772,0
5065774,C
5065776,X
5065779,C
5065781,C
5065782,C
5065784,C
5065787,C
5065788,C
5065789,0
5065791,X
5065792,0
5065793,X
5065795,0
5065796,0
5065797,0
5065798,C
5065801,C
5065803,C
5065804,X
5065807,C
5065811,0
5065812,0
5065813,0
5065815,C
5065816,0
5065817,1
5065818,C
5065819,X
5065821,X
5065822,C
5065823,C
5065824,C
5065832,C
5065833,1
5065836,C
5065837,C
5065838,C
5065839,0
5065841,0
5066361,C
5066362,C
5066363,C
5066365,0
5066367,C
5066368,0
5066369,X
5066370,0
5066371,0
5066372,X
5066373,0
5066378,C
5066379,0
